model_timestamp,boreid,obsval,obsnme,obgnme,weight
12442,70118014,219.7703588867188,70118014_12442,head,1.0
12775,70118014,220.5553588867188,70118014_12775,head,1.0
13199,70118014,221.2403588867188,70118014_13199,head,1.0
13471,70118014,221.2453588867188,70118014_13471,head,1.0
13562,70118014,221.7703588867188,70118014_13562,head,1.0
13774,70118014,222.0803588867188,70118014_13774,head,1.0
13926,70118014,222.3903588867188,70118014_13926,head,1.0
14167,70118014,222.6003588867188,70118014_14167,head,1.0
14410,70118014,223.0103588867188,70118014_14410,head,1.0
14713,70118014,223.4778588867188,70118014_14713,head,1.0
15227,70118014,224.2903588867188,70118014_15227,head,1.0
15409,70118014,224.5553588867188,70118014_15409,head,1.0
15620,70118014,224.8353588867188,70118014_15620,head,1.0
15742,70118014,225.0903588867188,70118014_15742,head,1.0
16105,70118014,225.6903588867188,70118014_16105,head,1.0
16346,70118014,225.9803588867188,70118014_16346,head,1.0
19252,70118014,230.1303588867188,70118014_19252,head,1.0
19616,70118014,230.2203588867188,70118014_19616,head,1.0
19979,70118014,230.3203588867188,70118014_19979,head,1.0
20768,70118014,230.5403588867188,70118014_20768,head,1.0
21919,70118014,230.9603588867188,70118014_21919,head,1.0
22160,70118014,226.8853588867188,70118014_22160,head,1.0
22555,70118014,231.3773588867188,70118014_22555,head,1.0
22826,70118014,231.5453588867188,70118014_22826,head,1.0
23039,70118014,231.7103588867188,70118014_23039,head,1.0
23220,70118014,231.7503588867188,70118014_23220,head,1.0
23402,70118014,231.8303588867188,70118014_23402,head,1.0
23644,70118014,232.0053588867188,70118014_23644,head,1.0
23947,70118014,232.2003588867188,70118014_23947,head,1.0
24401,70118014,232.2503588867188,70118014_24401,head,1.0
24703,70118014,232.3453588867188,70118014_24703,head,1.0
25097,70118014,232.3903588867188,70118014_25097,head,1.0
25461,70118014,232.4553588867188,70118014_25461,head,1.0
25704,70118014,232.6203588867188,70118014_25704,head,1.0
25976,70118014,232.7053588867188,70118014_25976,head,1.0
26217,70118014,232.7503588867188,70118014_26217,head,1.0
26550,70118014,232.9253588867188,70118014_26550,head,1.0
26914,70118014,233.1853588867188,70118014_26914,head,1.0
27246,70118014,233.3753588867188,70118014_27246,head,1.0
6175,70118016,213.1808626464844,70118016_6175,head,1.0
6266,70118016,213.4929626464844,70118016_6266,head,1.0
6509,70118016,213.6229626464844,70118016_6509,head,1.0
7265,70118016,213.9429626464844,70118016_7265,head,1.0
7417,70118016,214.0629626464844,70118016_7417,head,1.0
7567,70118016,214.2429626464844,70118016_7567,head,1.0
7750,70118016,214.3029626464844,70118016_7750,head,1.0
8023,70118016,214.3929626464844,70118016_8023,head,1.0
8114,70118016,214.4929626464844,70118016_8114,head,1.0
8355,70118016,214.5629626464844,70118016_8355,head,1.0
8507,70118016,214.7029626464844,70118016_8507,head,1.0
8657,70118016,214.7529626464844,70118016_8657,head,1.0
8840,70118016,214.8929626464844,70118016_8840,head,1.0
9020,70118016,215.0029626464844,70118016_9020,head,1.0
9264,70118016,215.1929626464844,70118016_9264,head,1.0
9537,70118016,215.4279626464844,70118016_9537,head,1.0
9839,70118016,215.6569626464844,70118016_9839,head,1.0
9930,70118016,215.7649626464844,70118016_9930,head,1.0
10202,70118016,216.4129626464844,70118016_10202,head,1.0
10323,70118016,216.0629626464844,70118016_10323,head,1.0
10565,70118016,216.1829626464844,70118016_10565,head,1.0
10656,70118016,216.3029626464844,70118016_10656,head,1.0
10898,70118016,216.3529626464844,70118016_10898,head,1.0
11020,70118016,216.3629626464844,70118016_11020,head,1.0
11261,70118016,216.5229626464844,70118016_11261,head,1.0
11383,70118016,216.6629626464844,70118016_11383,head,1.0
19252,70118016,223.1429626464844,70118016_19252,head,1.0
19616,70118016,223.2429626464844,70118016_19616,head,1.0
19979,70118016,223.3629626464844,70118016_19979,head,1.0
20768,70118016,223.5329626464844,70118016_20768,head,1.0
21919,70118016,223.9729626464844,70118016_21919,head,1.0
22160,70118016,219.7334626464844,70118016_22160,head,1.0
22826,70118016,224.3529626464844,70118016_22826,head,1.0
23039,70118016,224.4029626464844,70118016_23039,head,1.0
23220,70118016,224.5129626464844,70118016_23220,head,1.0
23402,70118016,224.5729626464844,70118016_23402,head,1.0
23644,70118016,224.6929626464844,70118016_23644,head,1.0
23947,70118016,224.9079626464844,70118016_23947,head,1.0
24401,70118016,225.0379626464844,70118016_24401,head,1.0
24703,70118016,225.2479626464844,70118016_24703,head,1.0
25097,70118016,225.4179626464844,70118016_25097,head,1.0
25461,70118016,225.6679626464844,70118016_25461,head,1.0
25704,70118016,225.9229626464844,70118016_25704,head,1.0
25976,70118016,225.9429626464844,70118016_25976,head,1.0
26550,70118016,226.4629626464844,70118016_26550,head,1.0
26914,70118016,226.6929626464844,70118016_26914,head,1.0
27246,70118016,227.0079626464844,70118016_27246,head,1.0
5934,70118017,215.4234467285156,70118017_5934,head,1.0
6266,70118017,213.6841467285156,70118017_6266,head,1.0
6509,70118017,213.9041467285156,70118017_6509,head,1.0
6691,70118017,214.1141467285156,70118017_6691,head,1.0
7265,70118017,214.4341467285156,70118017_7265,head,1.0
7417,70118017,214.6391467285156,70118017_7417,head,1.0
7567,70118017,214.7741467285156,70118017_7567,head,1.0
7750,70118017,214.8541467285156,70118017_7750,head,1.0
8023,70118017,215.0041467285156,70118017_8023,head,1.0
8114,70118017,215.0041467285156,70118017_8114,head,1.0
8355,70118017,215.2741467285156,70118017_8355,head,1.0
8507,70118017,215.5241467285156,70118017_8507,head,1.0
8657,70118017,215.5741467285156,70118017_8657,head,1.0
9020,70118017,215.9241467285156,70118017_9020,head,1.0
9264,70118017,216.2141467285156,70118017_9264,head,1.0
9537,70118017,216.5341467285156,70118017_9537,head,1.0
9839,70118017,216.8581467285156,70118017_9839,head,1.0
9930,70118017,217.0891467285156,70118017_9930,head,1.0
10202,70118017,217.3141467285156,70118017_10202,head,1.0
10323,70118017,217.5141467285156,70118017_10323,head,1.0
10565,70118017,217.7241467285156,70118017_10565,head,1.0
10656,70118017,217.8941467285156,70118017_10656,head,1.0
10898,70118017,218.0041467285156,70118017_10898,head,1.0
11020,70118017,218.1441467285156,70118017_11020,head,1.0
11261,70118017,218.3441467285156,70118017_11261,head,1.0
11383,70118017,218.5441467285156,70118017_11383,head,1.0
11655,70118017,218.7291467285156,70118017_11655,head,1.0
11776,70118017,218.7641467285156,70118017_11776,head,1.0
12018,70118017,218.9441467285156,70118017_12018,head,1.0
12290,70118017,219.1741467285156,70118017_12290,head,1.0
12442,70118017,219.3241467285156,70118017_12442,head,1.0
12775,70118017,219.5591467285156,70118017_12775,head,1.0
13199,70118017,220.0441467285156,70118017_13199,head,1.0
13471,70118017,220.1941467285156,70118017_13471,head,1.0
13562,70118017,220.4441467285156,70118017_13562,head,1.0
13774,70118017,220.7441467285156,70118017_13774,head,1.0
13926,70118017,221.0141467285156,70118017_13926,head,1.0
14167,70118017,221.2216467285156,70118017_14167,head,1.0
14410,70118017,221.6141467285156,70118017_14410,head,1.0
14713,70118017,222.0641467285156,70118017_14713,head,1.0
15227,70118017,222.9341467285156,70118017_15227,head,1.0
15409,70118017,223.1941467285156,70118017_15409,head,1.0
15620,70118017,223.4291467285156,70118017_15620,head,1.0
15742,70118017,223.6441467285156,70118017_15742,head,1.0
15983,70118017,223.8041467285156,70118017_15983,head,1.0
16105,70118017,223.9341467285156,70118017_16105,head,1.0
16346,70118017,224.2341467285156,70118017_16346,head,1.0
19252,70118017,227.7641467285156,70118017_19252,head,1.0
19616,70118017,228.0041467285156,70118017_19616,head,1.0
19979,70118017,228.3341467285156,70118017_19979,head,1.0
20768,70118017,228.6841467285156,70118017_20768,head,1.0
21919,70118017,229.2341467285156,70118017_21919,head,1.0
22160,70118017,225.1236467285156,70118017_22160,head,1.0
22555,70118017,229.5501467285156,70118017_22555,head,1.0
22826,70118017,229.6591467285156,70118017_22826,head,1.0
23039,70118017,229.7741467285156,70118017_23039,head,1.0
23220,70118017,229.7191467285156,70118017_23220,head,1.0
23402,70118017,229.7441467285156,70118017_23402,head,1.0
23644,70118017,229.7891467285156,70118017_23644,head,1.0
23947,70118017,229.7666467285156,70118017_23947,head,1.0
24401,70118017,229.6691467285156,70118017_24401,head,1.0
24703,70118017,229.5141467285156,70118017_24703,head,1.0
25097,70118017,229.4091467285156,70118017_25097,head,1.0
25461,70118017,229.2491467285156,70118017_25461,head,1.0
25704,70118017,229.2341467285156,70118017_25704,head,1.0
25976,70118017,229.1791467285156,70118017_25976,head,1.0
26217,70118017,229.0841467285156,70118017_26217,head,1.0
26550,70118017,229.1091467285156,70118017_26550,head,1.0
26914,70118017,229.2191467285156,70118017_26914,head,1.0
27246,70118017,229.4941467285156,70118017_27246,head,1.0
5571,70119011,220.4956935302734,70119011_5571,head,1.0
9537,70119011,116.8864935302734,70119011_9537,head,1.0
9930,70119011,120.5464935302734,70119011_9930,head,1.0
10202,70119011,119.9207792445591,70119011_10202,head,1.0
10323,70119011,118.6931601969401,70119011_10323,head,1.0
10565,70119011,118.9793506731305,70119011_10565,head,1.0
10656,70119011,118.1831601969401,70119011_10656,head,1.0
10898,70119011,118.3309379747179,70119011_10898,head,1.0
11020,70119011,118.2489935302734,70119011_11020,head,1.0
11261,70119011,118.5031601969401,70119011_11261,head,1.0
11383,70119011,118.3164935302734,70119011_11383,head,1.0
11655,70119011,118.2948268636067,70119011_11655,head,1.0
11776,70119011,117.6714935302734,70119011_11776,head,1.0
12018,70119011,99.96982686360673,70119011_12018,head,1.0
12139,70119011,117.7439935302734,70119011_12139,head,1.0
12290,70119011,106.3464935302734,70119011_12290,head,1.0
12442,70119011,92.4464935302734,70119011_12442,head,1.0
12775,70119011,88.92149353027341,70119011_12775,head,1.0
12836,70119011,73.54649353027341,70119011_12836,head,1.0
13077,70119011,89.77376625754613,70119011_13077,head,1.0
13199,70119011,145.9664935302734,70119011_13199,head,1.0
13471,70119011,146.0414935302734,70119011_13471,head,1.0
13562,70119011,125.2164935302734,70119011_13562,head,1.0
13774,70119011,132.8831601969401,70119011_13774,head,1.0
5571,70119012,228.3804490559895,70119012_5571,head,1.0
9537,70119012,124.6836157226562,70119012_9537,head,1.0
9930,70119012,128.6436157226562,70119012_9930,head,1.0
10202,70119012,128.0493300083705,70119012_10202,head,1.0
10323,70119012,126.5902823893229,70119012_10323,head,1.0
10565,70119012,127.0752823893229,70119012_10565,head,1.0
10656,70119012,126.2869490559895,70119012_10656,head,1.0
10898,70119012,126.4258379448784,70119012_10898,head,1.0
11020,70119012,126.6361157226562,70119012_11020,head,1.0
11261,70119012,126.4769490559895,70119012_11261,head,1.0
11383,70119012,126.3311157226562,70119012_11383,head,1.0
11655,70119012,126.1402823893229,70119012_11655,head,1.0
11776,70119012,124.5436157226562,70119012_11776,head,1.0
12018,70119012,111.321393500434,70119012_12018,head,1.0
12139,70119012,125.7961157226562,70119012_12139,head,1.0
12290,70119012,119.4436157226562,70119012_12290,head,1.0
12442,70119012,102.1150442940848,70119012_12442,head,1.0
12775,70119012,101.6436157226562,70119012_12775,head,1.0
12836,70119012,77.1436157226562,70119012_12836,head,1.0
13077,70119012,122.8586157226562,70119012_13077,head,1.0
13199,70119012,163.0502823893229,70119012_13199,head,1.0
13471,70119012,145.3836157226562,70119012_13471,head,1.0
19252,70119012,224.1736157226562,70119012_19252,head,1.0
19979,70119012,224.5736157226562,70119012_19979,head,1.0
20768,70119012,224.8036157226562,70119012_20768,head,1.0
21919,70119012,225.2136157226562,70119012_21919,head,1.0
22160,70119012,225.3436157226562,70119012_22160,head,1.0
22312,70119012,225.3476157226562,70119012_22312,head,1.0
22555,70119012,225.4131157226562,70119012_22555,head,1.0
22826,70119012,225.4436157226562,70119012_22826,head,1.0
23039,70119012,225.4986157226562,70119012_23039,head,1.0
23220,70119012,225.5736157226562,70119012_23220,head,1.0
23402,70119012,225.5236157226562,70119012_23402,head,1.0
23644,70119012,225.6061157226562,70119012_23644,head,1.0
23947,70119012,225.5786157226562,70119012_23947,head,1.0
24401,70119012,225.7436157226562,70119012_24401,head,1.0
24703,70119012,225.6636157226562,70119012_24703,head,1.0
25097,70119012,225.6636157226562,70119012_25097,head,1.0
25461,70119012,225.6836157226562,70119012_25461,head,1.0
25976,70119012,225.7486157226562,70119012_25976,head,1.0
26217,70119012,225.8736157226562,70119012_26217,head,1.0
26550,70119012,226.0186157226562,70119012_26550,head,1.0
26914,70119012,225.9436157226562,70119012_26914,head,1.0
27246,70119012,226.1486157226562,70119012_27246,head,1.0
17436,70119309,224.2010974121094,70119309_17436,head,1.0
17527,70119309,224.4310974121094,70119309_17527,head,1.0
17738,70119309,224.6810974121094,70119309_17738,head,1.0
18526,70119309,225.9910974121094,70119309_18526,head,1.0
18678,70119309,225.2910974121094,70119309_18678,head,1.0
19011,70119309,225.8410974121094,70119309_19011,head,1.0
19252,70119309,226.3310974121094,70119309_19252,head,1.0
19616,70119309,226.7110974121094,70119309_19616,head,1.0
19768,70119309,226.9610974121094,70119309_19768,head,1.0
19979,70119309,227.0910974121094,70119309_19979,head,1.0
20131,70119309,227.0910974121094,70119309_20131,head,1.0
20768,70119309,228.0160974121094,70119309_20768,head,1.0
21102,70119309,228.3960974121094,70119309_21102,head,1.0
21434,70119309,228.7960974121094,70119309_21434,head,1.0
21797,70119309,229.0710974121094,70119309_21797,head,1.0
22160,70119309,229.4410974121094,70119309_22160,head,1.0
22555,70119309,229.7140974121094,70119309_22555,head,1.0
22676,70119309,229.7160974121094,70119309_22676,head,1.0
23039,70119309,229.3285974121094,70119309_23039,head,1.0
23402,70119309,228.9410974121094,70119309_23402,head,1.0
23644,70119309,228.8010974121094,70119309_23644,head,1.0
23947,70119309,228.6635974121094,70119309_23947,head,1.0
24401,70119309,228.6035974121094,70119309_24401,head,1.0
24703,70119309,228.5260974121094,70119309_24703,head,1.0
25097,70119309,228.7310974121094,70119309_25097,head,1.0
25461,70119309,228.5985974121094,70119309_25461,head,1.0
25704,70119309,228.2960974121094,70119309_25704,head,1.0
25976,70119309,228.5160974121094,70119309_25976,head,1.0
26550,70119309,229.0610974121094,70119309_26550,head,1.0
26914,70119309,229.7110974121094,70119309_26914,head,1.0
27246,70119309,229.8810974121094,70119309_27246,head,1.0
