SITE_ID,DEFAULT_SITE_REF,SITE_TYPE,SITE_SUBTYPE,DEFAULT_SITE_NUM_SYS,SITE_NAME,SITE_SHORTNAME,ALL_SITE_REFERENCES,TEXT_REF,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID
61710414,61710414,Groundwater,Bore or Well,AWRC,Three Springs Region - Heitman 3,Heitman 3,23025955 [WIN_ID]; 61710414 [SITE_REF]; PC250901 [TEXT_REF],PC250901,50,349063.75,6750868.24,-29.362307804,115.444991385,GDA2020
61710415,61710415,Groundwater,Bore or Well,AWRC,Three Springs Region - Heitman 4,Heitman 4,23025956 [WIN_ID]; 61710415 [SITE_REF]; PC250902 [TEXT_REF],PC250902,50,349063.75,6750868.24,-29.362307804,115.444991385,GDA2020
61710416,61710416,Groundwater,Bore or Well,AWRC,Three Springs Region - Heitman 5,Heitman 5,23025957 [WIN_ID]; 61710416 [SITE_REF]; PC250903 [TEXT_REF],PC250903,50,349063.75,6750868.24,-29.362307804,115.444991385,GDA2020
61710417,61710417,Groundwater,Bore or Well,AWRC,Three Springs Region - Heitman 6,Heitman 6,23025958 [WIN_ID]; 61710417 [SITE_REF]; PC250904 [TEXT_REF],PC250904,50,349063.75,6750868.24,-29.362307804,115.444991385,GDA2020
61710424,61710424,Groundwater,Bore or Well,AWRC,Three Springs Region - Pugh 4,Pugh 4,23025966 [WIN_ID]; 61710424 [SITE_REF]; PC161001 [TEXT_REF],PC161001,50,357379.64,6714457.42,-29.691787147,115.525884762,GDA2020
61710454,61710454,Groundwater,Bore or Well,AWRC,Three Springs Region - Watercorp 1,Watercorp 1,23027661 [WIN_ID]; 61710454 [SITE_REF]; PC131201 [TEXT_REF],PC131201,50,364255.29,6731734.13,-29.536680998,115.599090365,GDA2020
61710461,61710461,Groundwater,Bore or Well,AWRC,Three Springs Region - Yaradino,Yaradino,23027668 [WIN_ID]; 61710461 [SITE_REF]; PC181203 [TEXT_REF],PC181203,50,369009.15,6704285.21,-29.784848163,115.644823959,GDA2020
61710885,61710885,Groundwater,Bore or Well,AWRC,Eganu - 08Dp11D,08Dp11D,23072495 [WIN_ID]; 61710885 [SITE_REF],,50,377658.02,6691268.46,-29.903180007,115.732800563,GDA2020
61710886,61710886,Groundwater,Bore or Well,AWRC,Eganu - 08Dp11Ob,08Dp11Ob,23072496 [WIN_ID]; 61710886 [SITE_REF],,50,377658.02,6691268.46,-29.903180007,115.732800563,GDA2020
61710887,61710887,Groundwater,Bore or Well,AWRC,Eneabba - 08Dp12D,08Dp12D,23072497 [WIN_ID]; 61710887 [SITE_REF],,50,357514.02,6693551.48,-29.880414025,115.524509253,GDA2020
61710888,61710888,Groundwater,Bore or Well,AWRC,Eneabba - 08Dp13D,08Dp13D,23072498 [WIN_ID]; 61710888 [SITE_REF],,50,354471.02,6693183.48,-29.883377934,115.492956971,GDA2020
61710889,61710889,Groundwater,Bore or Well,AWRC,Eneabba - 08Dp15D,08Dp15D,23072499 [WIN_ID]; 61710889 [SITE_REF],,50,351420.04,6708603.46,-29.743900373,115.463500481,GDA2020
61710890,61710890,Groundwater,Bore or Well,AWRC,Eneabba - 08Dp15Ob,08Dp15Ob,23072500 [WIN_ID]; 61710890 [SITE_REF],,50,351420.04,6708603.46,-29.743900373,115.463500481,GDA2020
61710915,61710915,Groundwater,Bore or Well,AWRC,Kadathinni - House,House,23072531 [WIN_ID]; 61710915 [SITE_REF],,50,354840.10,6713941.66,-29.696145588,115.499574568,GDA2020
61711363,61711363,Groundwater,Bore or Well,AWRC,Kadathinni - Harmer,Harmer,1938-1-SE-0008 [AQWAB]; 20007660 [WIN_ID]; 61711363 [SITE_REF],,50,354446.04,6710612.47,-29.726135033,115.495054636,GDA2020
61711364,61711364,Groundwater,Bore or Well,AWRC,Kadathinni - Loc 10906,Loc 10906,1938-1-SE-0010 [AQWAB]; 20007662 [WIN_ID]; 61711364 [SITE_REF],,50,353120.06,6718943.47,-29.650817348,115.482478607,GDA2020
61711365,61711365,Groundwater,Bore or Well,AWRC,Kadathinni - Bore,Bore,1938-1-SE-0011 [AQWAB]; 20007663 [WIN_ID]; 61711365 [SITE_REF],,50,351008.05,6713635.47,-29.698453425,115.459934727,GDA2020
61711381,61711381,Groundwater,Bore or Well,AWRC,Eneabba - 9,9,1938-2-NE-0006 [AQWAB]; 20007693 [WIN_ID]; 61711381 [SITE_REF],,50,349762.01,6702688.44,-29.797063083,115.445535658,GDA2020
61711382,61711382,Groundwater,Bore or Well,AWRC,Eneabba - 10 (No.2),10 (No.2),1938-2-NE-0007 [AQWAB]; 20007694 [WIN_ID]; 61711382 [SITE_REF],,50,352269.02,6702226.45,-29.801533460,115.471403768,GDA2020
61711383,61711383,Groundwater,Bore or Well,AWRC,Eneabba - No1,No1,1938-2-NE-0008 [AQWAB]; 20007695 [WIN_ID]; 61711383 [SITE_REF],,50,350939.04,6707801.46,-29.751077946,115.458417099,GDA2020
61711384,61711384,Groundwater,Bore or Well,AWRC,Eneabba - Springs East,Springs East,1938-2-NE-0010 [AQWAB]; 20007697 [WIN_ID]; 61711384 [SITE_REF],,50,348863.02,6705542.45,-29.771205882,115.436637163,GDA2020
61711390,61711390,Groundwater,Bore or Well,AWRC,Eneabba - No 5,No 5,1938-2-NE-0026 [AQWAB]; 20007713 [WIN_ID]; 61711390 [SITE_REF],,50,351508.00,6696963.46,-29.848922706,115.462805128,GDA2020
61711431,61711431,Groundwater,Bore or Well,AWRC,Eneabba - Bore,Bore,1938-2-SE-0005 [AQWAB]; 20007779 [WIN_ID]; 61711431 [SITE_REF],,50,353659.02,6692840.48,-29.886376039,115.484503806,GDA2020
61711452,61711452,Groundwater,Bore or Well,AWRC,Eneabba - Bore,Bore,1938-2-SW-0023 [AQWAB]; 20007803 [WIN_ID]; 61711452 [SITE_REF],,50,354090.02,6692001.48,-29.893996321,115.488851767,GDA2020
61711453,61711453,Groundwater,Bore or Well,AWRC,Eneabba - Bore,Bore,1938-2-SW-0024 [AQWAB]; 20007804 [WIN_ID]; 61711453 [SITE_REF],,50,354090.02,6691001.49,-29.903017885,115.488715619,GDA2020
61711491,61711491,Groundwater,Bore or Well,AWRC,Carnamah - Bore,Bore,20013950 [WIN_ID]; 2031-3-SE-0551 [AQWAB]; 61711491 [SITE_REF],,50,373439.02,6702732.46,-29.799319667,115.690460981,GDA2020
61712790,61712790,Groundwater,Bore or Well,AWRC,Eganu - Bore,Bore,20033429 [WIN_ID]; 2038-2-SW-0001 [AQWAB]; 61712790 [SITE_REF],,50,381061.02,6690078.46,-29.914250817,115.767909193,GDA2020
61712794,61712794,Groundwater,Bore or Well,AWRC,Eganu - No 1,No 1,20033436 [WIN_ID]; 2038-2-SW-0008 [AQWAB]; 61712794 [SITE_REF],,50,381080.02,6688714.46,-29.926559515,115.767954430,GDA2020
61712795,61712795,Groundwater,Bore or Well,AWRC,Eganu - No 1,No 1,20033437 [WIN_ID]; 2038-2-SW-0009 [AQWAB]; 61712795 [SITE_REF],,50,381387.02,6690476.46,-29.910691305,115.771329663,GDA2020
