Year,Month,Total Rainfall (mm),Date,Month Type,Year Type,Class
1981,11,9.766666666666667,1981-11-01,Dry,Dry,1981_Dry
1981,12,9.533333333333333,1981-12-01,Dry,Dry,1981_Dry
1982,1,35.36666666666667,1982-01-01,Dry,Dry,1981_Dry
1982,2,10.266666666666666,1982-02-01,Dry,Dry,
1982,3,11.4,1982-03-01,Dry,Dry,
1982,4,8.733333333333334,1982-04-01,Dry,Dry,
1982,5,19.433333333333334,1982-05-01,Dry,Dry,
1982,6,102.43333333333334,1982-06-01,Wet,Dry,1982_Wet
1982,7,37.06666666666667,1982-07-01,Dry,Dry,
1982,8,32.2,1982-08-01,Dry,Dry,
1982,9,64.66666666666666,1982-09-01,Wet,Dry,1982_Wet
1982,10,15.6,1982-10-01,Dry,Dry,1982_Dry
1982,11,1.0,1982-11-01,Dry,Dry,1982_Dry
1982,12,13.0,1982-12-01,Dry,Dry,1982_Dry
1983,1,1.1333333333333335,1983-01-01,Dry,Dry,1982_Dry
1983,2,0.8333333333333331,1983-02-01,Dry,Dry,1982_Dry
1983,3,3.0,1983-03-01,Dry,Dry,
1983,4,4.866666666666666,1983-04-01,Dry,Dry,
1983,5,16.866666666666667,1983-05-01,Dry,Dry,
1983,6,112.8,1983-06-01,Wet,Dry,1983_Wet
1983,7,89.13333333333334,1983-07-01,Wet,Dry,1983_Wet
1983,8,70.7,1983-08-01,Wet,Dry,1983_Wet
1983,9,45.43333333333333,1983-09-01,Wet,Dry,1983_Wet
1983,10,1.6666666666666667,1983-10-01,Dry,Dry,1983_Dry
1983,11,58.666666666666664,1983-11-01,Wet,Dry,1983_Dry
1983,12,43.233333333333334,1983-12-01,Wet,Dry,1983_Dry
1984,1,0.9666666666666667,1984-01-01,Dry,Dry,1983_Dry
1984,2,24.833333333333332,1984-02-01,Dry,Dry,1983_Dry
1984,3,54.43333333333334,1984-03-01,Wet,Dry,
1984,4,79.73333333333333,1984-04-01,Wet,Dry,
1984,5,125.06666666666666,1984-05-01,Wet,Dry,1984_Wet
1984,6,18.833333333333332,1984-06-01,Dry,Dry,
1984,7,41.9,1984-07-01,Wet,Dry,1984_Wet
1984,8,39.233333333333334,1984-08-01,Dry,Dry,1984_Dry
1984,9,38.0,1984-09-01,Dry,Dry,1984_Dry
1984,10,20.133333333333333,1984-10-01,Dry,Dry,1984_Dry
1984,11,27.299999999999997,1984-11-01,Dry,Dry,1984_Dry
1984,12,0.6666666666666666,1984-12-01,Dry,Dry,1984_Dry
1985,1,0.0,1985-01-01,Dry,Dry,1984_Dry
1985,2,27.23333333333333,1985-02-01,Dry,Dry,1984_Dry
1985,3,14.533333333333333,1985-03-01,Dry,Dry,1984_Dry
1985,4,2.133333333333333,1985-04-01,Dry,Dry,1984_Dry
1985,5,19.833333333333332,1985-05-01,Dry,Dry,1985_Dry
1985,6,37.03333333333333,1985-06-01,Dry,Dry,
1985,7,72.76666666666667,1985-07-01,Wet,Dry,1985_Wet
1985,8,53.46666666666666,1985-08-01,Wet,Dry,1985_Wet
1985,9,32.9,1985-09-01,Dry,Dry,1985_Dry
1985,10,9.299999999999999,1985-10-01,Dry,Dry,1985_Dry
1985,11,7.2,1985-11-01,Dry,Dry,1985_Dry
1985,12,10.933333333333334,1985-12-01,Dry,Dry,1985_Dry
1986,1,13.366666666666667,1986-01-01,Dry,Dry,1985_Dry
1986,2,43.3,1986-02-01,Wet,Dry,
1986,3,4.533333333333333,1986-03-01,Dry,Dry,
1986,4,5.266666666666666,1986-04-01,Dry,Dry,
1986,5,97.46666666666667,1986-05-01,Wet,Dry,1986_Wet
1986,6,129.83333333333334,1986-06-01,Wet,Dry,1986_Wet
1986,7,106.3,1986-07-01,Wet,Dry,1986_Wet
1986,8,49.33333333333333,1986-08-01,Wet,Dry,1986_Wet
1986,9,15.466666666666665,1986-09-01,Dry,Dry,1986_Dry
1986,10,19.733333333333334,1986-10-01,Dry,Dry,1986_Dry
1986,11,1.2666666666666666,1986-11-01,Dry,Dry,1986_Dry
1986,12,0.6666666666666666,1986-12-01,Dry,Dry,1986_Dry
1987,1,0.0,1987-01-01,Dry,Dry,1986_Dry
1987,2,3.1333333333333333,1987-02-01,Dry,Dry,
1987,3,15.733333333333334,1987-03-01,Dry,Dry,
1987,4,25.9,1987-04-01,Dry,Dry,
1987,5,27.53333333333333,1987-05-01,Dry,Dry,
1987,6,61.333333333333336,1987-06-01,Wet,Dry,1987_Wet
1987,7,77.93333333333334,1987-07-01,Wet,Dry,1987_Wet
1987,8,56.26666666666666,1987-08-01,Wet,Dry,1987_Wet
1987,9,13.73333333333333,1987-09-01,Dry,Dry,1987_Dry
1987,10,19.73333333333333,1987-10-01,Dry,Dry,1987_Dry
1987,11,26.4,1987-11-01,Dry,Dry,1987_Dry
1987,12,0.8,1987-12-01,Dry,Dry,1987_Dry
1988,1,0.2666666666666666,1988-01-01,Dry,Dry,1987_Dry
1988,2,5.066666666666666,1988-02-01,Dry,Dry,
1988,3,18.400000000000002,1988-03-01,Dry,Dry,
1988,4,39.13333333333333,1988-04-01,Dry,Dry,
1988,5,108.9,1988-05-01,Wet,Dry,1988_Wet
1988,6,73.63333333333333,1988-06-01,Wet,Dry,1988_Wet
1988,7,85.53333333333333,1988-07-01,Wet,Dry,1988_Wet
1988,8,75.53333333333333,1988-08-01,Wet,Dry,1988_Wet
1988,9,25.799999999999997,1988-09-01,Dry,Dry,1988_Dry
1988,10,13.8,1988-10-01,Dry,Dry,1988_Dry
1988,11,14.0,1988-11-01,Dry,Dry,1988_Dry
1988,12,13.999999999999998,1988-12-01,Dry,Dry,1988_Dry
1989,1,3.0666666666666664,1989-01-01,Dry,Dry,1988_Dry
1989,2,24.133333333333336,1989-02-01,Dry,Dry,
1989,3,1.2000000000000002,1989-03-01,Dry,Dry,
1989,4,23.799999999999997,1989-04-01,Dry,Dry,
1989,5,88.53333333333333,1989-05-01,Wet,Dry,1989_Wet
1989,6,65.2,1989-06-01,Wet,Dry,1989_Wet
1989,7,49.733333333333334,1989-07-01,Wet,Dry,1989_Wet
1989,8,17.866666666666667,1989-08-01,Dry,Dry,1989_Dry
1989,9,20.13333333333333,1989-09-01,Dry,Dry,1989_Dry
1989,10,18.133333333333333,1989-10-01,Dry,Dry,1989_Dry
1989,11,1.0333333333333332,1989-11-01,Dry,Dry,1989_Dry
1989,12,2.733333333333333,1989-12-01,Dry,Dry,1989_Dry
1990,1,110.80000000000001,1990-01-01,Wet,Dry,
1990,2,35.4,1990-02-01,Dry,Dry,
1990,3,5.333333333333333,1990-03-01,Dry,Dry,
1990,4,41.3,1990-04-01,Wet,Dry,
1990,5,55.03333333333333,1990-05-01,Wet,Dry,1990_Wet
1990,6,46.9,1990-06-01,Wet,Dry,1990_Wet
1990,7,76.26666666666667,1990-07-01,Wet,Dry,1990_Wet
1990,8,48.33333333333333,1990-08-01,Wet,Dry,1990_Wet
1990,9,37.06666666666667,1990-09-01,Dry,Dry,
1990,10,108.53333333333333,1990-10-01,Wet,Dry,1990_Wet
1990,11,1.333333333333333,1990-11-01,Dry,Dry,1990_Dry
1990,12,2.3333333333333335,1990-12-01,Dry,Dry,1990_Dry
1991,1,6.0,1991-01-01,Dry,Dry,1990_Dry
1991,2,2.5999999999999996,1991-02-01,Dry,Dry,1990_Dry
1991,3,2.866666666666667,1991-03-01,Dry,Dry,1990_Dry
1991,4,28.366666666666664,1991-04-01,Dry,Dry,
1991,5,23.4,1991-05-01,Dry,Dry,
1991,6,102.66666666666667,1991-06-01,Wet,Dry,1991_Wet
1991,7,85.0,1991-07-01,Wet,Dry,1991_Wet
1991,8,26.96666666666667,1991-08-01,Dry,Dry,1991_Dry
1991,9,25.26666666666667,1991-09-01,Dry,Dry,1991_Dry
1991,10,22.8,1991-10-01,Dry,Dry,1991_Dry
1991,11,42.53333333333333,1991-11-01,Wet,Dry,1991_Dry
1991,12,30.8,1991-12-01,Dry,Dry,1991_Dry
1992,1,3.5666666666666664,1992-01-01,Dry,Dry,1991_Dry
1992,2,11.133333333333333,1992-02-01,Dry,Dry,1991_Dry
1992,3,24.933333333333334,1992-03-01,Dry,Dry,1991_Dry
1992,4,58.53333333333334,1992-04-01,Wet,Dry,1991_Dry
1992,5,12.433333333333334,1992-05-01,Dry,Dry,1992_Dry
1992,6,101.8,1992-06-01,Wet,Dry,1992_Wet
1992,7,23.2,1992-07-01,Dry,Dry,
1992,8,127.26666666666667,1992-08-01,Wet,Dry,1992_Wet
1992,9,76.53333333333333,1992-09-01,Wet,Dry,1992_Wet
1992,10,9.066666666666666,1992-10-01,Dry,Dry,1992_Dry
1992,11,16.400000000000002,1992-11-01,Dry,Dry,1992_Dry
1992,12,5.266666666666667,1992-12-01,Dry,Dry,1992_Dry
1993,1,3.2666666666666666,1993-01-01,Dry,Dry,1992_Dry
1993,2,2.133333333333333,1993-02-01,Dry,Dry,1992_Dry
1993,3,3.133333333333333,1993-03-01,Dry,Dry,
1993,4,11.133333333333333,1993-04-01,Dry,Dry,
1993,5,98.86666666666666,1993-05-01,Wet,Dry,1993_Wet
1993,6,59.46666666666667,1993-06-01,Wet,Dry,1993_Wet
1993,7,60.333333333333336,1993-07-01,Wet,Dry,1993_Wet
1993,8,72.06666666666666,1993-08-01,Wet,Dry,1993_Wet
1993,9,35.13333333333333,1993-09-01,Dry,Dry,1993_Dry
1993,10,8.266666666666667,1993-10-01,Dry,Dry,1993_Dry
1993,11,24.666666666666668,1993-11-01,Dry,Dry,1993_Dry
1993,12,4.666666666666666,1993-12-01,Dry,Dry,1993_Dry
1994,1,0.0,1994-01-01,Dry,Dry,1993_Dry
1994,2,17.96666666666667,1994-02-01,Dry,Dry,
1994,3,0.1999999999999999,1994-03-01,Dry,Dry,
1994,4,0.0,1994-04-01,Dry,Dry,
1994,5,72.26666666666667,1994-05-01,Wet,Dry,1994_Wet
1994,6,53.79999999999999,1994-06-01,Wet,Dry,1994_Wet
1994,7,45.46666666666667,1994-07-01,Wet,Dry,1994_Wet
1994,8,62.46666666666667,1994-08-01,Wet,Dry,1994_Wet
1994,9,21.233333333333334,1994-09-01,Dry,Dry,1994_Dry
1994,10,4.466666666666666,1994-10-01,Dry,Dry,1994_Dry
1994,11,0.0,1994-11-01,Dry,Dry,1994_Dry
1994,12,0.0,1994-12-01,Dry,Dry,1994_Dry
1995,1,28.93333333333333,1995-01-01,Dry,Dry,1994_Dry
1995,2,12.933333333333332,1995-02-01,Dry,Dry,
1995,3,14.366666666666665,1995-03-01,Dry,Dry,
1995,4,34.333333333333336,1995-04-01,Dry,Dry,
1995,5,37.9,1995-05-01,Dry,Dry,
1995,6,78.43333333333332,1995-06-01,Wet,Dry,1995_Wet
1995,7,129.5,1995-07-01,Wet,Dry,1995_Wet
1995,8,13.333333333333332,1995-08-01,Dry,Dry,1995_Dry
1995,9,24.7,1995-09-01,Dry,Dry,1995_Dry
1995,10,20.8,1995-10-01,Dry,Dry,1995_Dry
1995,11,4.733333333333333,1995-11-01,Dry,Dry,1995_Dry
1995,12,1.2666666666666666,1995-12-01,Dry,Dry,1995_Dry
1996,1,0.0,1996-01-01,Dry,Dry,1995_Dry
1996,2,14.499999999999998,1996-02-01,Dry,Dry,1995_Dry
1996,3,0.0,1996-03-01,Dry,Dry,1995_Dry
1996,4,33.2,1996-04-01,Dry,Dry,1995_Dry
1996,5,24.46666666666667,1996-05-01,Dry,Dry,1996_Dry
1996,6,93.53333333333333,1996-06-01,Wet,Dry,1996_Wet
1996,7,144.16666666666666,1996-07-01,Wet,Dry,1996_Wet
1996,8,73.16666666666667,1996-08-01,Wet,Dry,1996_Wet
1996,9,49.56666666666667,1996-09-01,Wet,Dry,1996_Wet
1996,10,11.333333333333332,1996-10-01,Dry,Dry,1996_Dry
1996,11,31.666666666666664,1996-11-01,Dry,Dry,1996_Dry
1996,12,1.3333333333333333,1996-12-01,Dry,Dry,1996_Dry
1997,1,13.399999999999999,1997-01-01,Dry,Dry,1996_Dry
1997,2,7.666666666666667,1997-02-01,Dry,Dry,1996_Dry
1997,3,4.4,1997-03-01,Dry,Dry,
1997,4,63.099999999999994,1997-04-01,Wet,Dry,
1997,5,32.83333333333333,1997-05-01,Dry,Dry,
1997,6,37.233333333333334,1997-06-01,Dry,Dry,
1997,7,48.166666666666664,1997-07-01,Wet,Dry,1997_Wet
1997,8,93.6,1997-08-01,Wet,Dry,1997_Wet
1997,9,50.63333333333333,1997-09-01,Wet,Dry,1997_Wet
1997,10,16.0,1997-10-01,Dry,Dry,1997_Dry
1997,11,38.800000000000004,1997-11-01,Dry,Dry,1997_Dry
1997,12,0.0,1997-12-01,Dry,Dry,1997_Dry
1998,1,0.0,1998-01-01,Dry,Dry,1997_Dry
1998,2,0.0,1998-02-01,Dry,Dry,1997_Dry
1998,3,7.333333333333333,1998-03-01,Dry,Dry,
1998,4,1.7333333333333332,1998-04-01,Dry,Dry,
1998,5,102.73333333333333,1998-05-01,Wet,Dry,1998_Wet
1998,6,104.7,1998-06-01,Wet,Dry,1998_Wet
1998,7,97.73333333333333,1998-07-01,Wet,Dry,1998_Wet
1998,8,34.06666666666666,1998-08-01,Dry,Dry,1998_Dry
1998,9,33.9,1998-09-01,Dry,Dry,1998_Dry
1998,10,7.433333333333333,1998-10-01,Dry,Dry,1998_Dry
1998,11,0.1666666666666665,1998-11-01,Dry,Dry,1998_Dry
1998,12,22.8,1998-12-01,Dry,Dry,1998_Dry
1999,1,0.0,1999-01-01,Dry,Wet,
1999,2,0.0,1999-02-01,Dry,Wet,
1999,3,77.69999999999999,1999-03-01,Wet,Wet,
1999,4,17.4,1999-04-01,Dry,Wet,
1999,5,210.89999999999998,1999-05-01,Wet,Wet,1999_Wet
1999,6,83.5,1999-06-01,Wet,Wet,1999_Wet
1999,7,81.16666666666666,1999-07-01,Wet,Wet,1999_Wet
1999,8,37.93333333333333,1999-08-01,Dry,Wet,
1999,9,56.66666666666667,1999-09-01,Wet,Wet,1999_Wet
1999,10,35.86666666666667,1999-10-01,Dry,Wet,1999_Dry
1999,11,5.6,1999-11-01,Dry,Wet,1999_Dry
1999,12,23.2,1999-12-01,Dry,Wet,1999_Dry
2000,1,23.133333333333333,2000-01-01,Dry,Dry,1999_Dry
2000,2,1.3333333333333333,2000-02-01,Dry,Dry,1999_Dry
2000,3,77.60000000000001,2000-03-01,Wet,Dry,
2000,4,8.5,2000-04-01,Dry,Dry,
2000,5,6.6000000000000005,2000-05-01,Dry,Dry,
2000,6,34.2,2000-06-01,Dry,Dry,
2000,7,80.76666666666667,2000-07-01,Wet,Dry,2000_Wet
2000,8,54.9,2000-08-01,Wet,Dry,2000_Wet
2000,9,27.46666666666667,2000-09-01,Dry,Dry,2000_Dry
2000,10,0.4666666666666666,2000-10-01,Dry,Dry,2000_Dry
2000,11,1.6333333333333333,2000-11-01,Dry,Dry,2000_Dry
2000,12,8.266666666666667,2000-12-01,Dry,Dry,2000_Dry
2001,1,7.933333333333334,2001-01-01,Dry,Dry,2000_Dry
2001,2,2.8333333333333335,2001-02-01,Dry,Dry,
2001,3,4.833333333333333,2001-03-01,Dry,Dry,
2001,4,0.1333333333333333,2001-04-01,Dry,Dry,
2001,5,62.93333333333333,2001-05-01,Wet,Dry,2001_Wet
2001,6,15.76666666666667,2001-06-01,Dry,Dry,
2001,7,89.83333333333333,2001-07-01,Wet,Dry,2001_Wet
2001,8,30.133333333333333,2001-08-01,Dry,Dry,
2001,9,49.666666666666664,2001-09-01,Wet,Dry,2001_Wet
2001,10,35.266666666666666,2001-10-01,Dry,Dry,2001_Dry
2001,11,21.53333333333333,2001-11-01,Dry,Dry,2001_Dry
2001,12,0.0,2001-12-01,Dry,Dry,2001_Dry
2002,1,11.1,2002-01-01,Dry,Dry,2001_Dry
2002,2,8.0,2002-02-01,Dry,Dry,2001_Dry
2002,3,7.333333333333335,2002-03-01,Dry,Dry,
2002,4,19.96666666666667,2002-04-01,Dry,Dry,
2002,5,24.433333333333334,2002-05-01,Dry,Dry,
2002,6,44.23333333333334,2002-06-01,Wet,Dry,2002_Wet
2002,7,56.1,2002-07-01,Wet,Dry,2002_Wet
2002,8,40.166666666666664,2002-08-01,Wet,Dry,2002_Wet
2002,9,29.799999999999997,2002-09-01,Dry,Dry,2002_Dry
2002,10,15.399999999999999,2002-10-01,Dry,Dry,2002_Dry
2002,11,2.6666666666666665,2002-11-01,Dry,Dry,2002_Dry
2002,12,9.133333333333333,2002-12-01,Dry,Dry,2002_Dry
2003,1,0.0,2003-01-01,Dry,Dry,2002_Dry
2003,2,4.6,2003-02-01,Dry,Dry,
2003,3,27.666666666666668,2003-03-01,Dry,Dry,
2003,4,12.266666666666667,2003-04-01,Dry,Dry,
2003,5,67.23333333333333,2003-05-01,Wet,Dry,2003_Wet
2003,6,72.4,2003-06-01,Wet,Dry,2003_Wet
2003,7,54.2,2003-07-01,Wet,Dry,2003_Wet
2003,8,100.53333333333333,2003-08-01,Wet,Dry,2003_Wet
2003,9,56.266666666666666,2003-09-01,Wet,Dry,2003_Wet
2003,10,7.033333333333332,2003-10-01,Dry,Dry,2003_Dry
2003,11,17.3,2003-11-01,Dry,Dry,2003_Dry
2003,12,0.0,2003-12-01,Dry,Dry,2003_Dry
2004,1,5.199999999999999,2004-01-01,Dry,Dry,2003_Dry
2004,2,1.1666666666666665,2004-02-01,Dry,Dry,2003_Dry
2004,3,2.4666666666666663,2004-03-01,Dry,Dry,
2004,4,7.433333333333334,2004-04-01,Dry,Dry,
2004,5,56.43333333333334,2004-05-01,Wet,Dry,2004_Wet
2004,6,61.36666666666667,2004-06-01,Wet,Dry,2004_Wet
2004,7,65.10000000000001,2004-07-01,Wet,Dry,2004_Wet
2004,8,46.53333333333333,2004-08-01,Wet,Dry,2004_Wet
2004,9,40.4,2004-09-01,Wet,Dry,2004_Wet
2004,10,9.299999999999999,2004-10-01,Dry,Dry,2004_Dry
2004,11,6.866666666666666,2004-11-01,Dry,Dry,2004_Dry
2004,12,3.933333333333333,2004-12-01,Dry,Dry,2004_Dry
2005,1,3.1333333333333333,2005-01-01,Dry,Dry,2004_Dry
2005,2,3.333333333333333,2005-02-01,Dry,Dry,2004_Dry
2005,3,20.8,2005-03-01,Dry,Dry,
2005,4,18.133333333333333,2005-04-01,Dry,Dry,
2005,5,86.13333333333333,2005-05-01,Wet,Dry,2005_Wet
2005,6,107.9,2005-06-01,Wet,Dry,2005_Wet
2005,7,17.53333333333333,2005-07-01,Dry,Dry,
2005,8,80.53333333333333,2005-08-01,Wet,Dry,2005_Wet
2005,9,41.46666666666667,2005-09-01,Wet,Dry,2005_Wet
2005,10,14.8,2005-10-01,Dry,Dry,2005_Dry
2005,11,0.7999999999999998,2005-11-01,Dry,Dry,2005_Dry
2005,12,0.9333333333333332,2005-12-01,Dry,Dry,2005_Dry
2006,1,81.73333333333332,2006-01-01,Wet,Dry,2005_Dry
2006,2,20.733333333333334,2006-02-01,Dry,Dry,2005_Dry
2006,3,0.0,2006-03-01,Dry,Dry,2005_Dry
2006,4,12.8,2006-04-01,Dry,Dry,2005_Dry
2006,5,14.2,2006-05-01,Dry,Dry,2006_Dry
2006,6,14.4,2006-06-01,Dry,Dry,2006_Dry
2006,7,29.2,2006-07-01,Dry,Dry,2006_Dry
2006,8,36.6,2006-08-01,Dry,Dry,2006_Dry
2006,9,37.46666666666666,2006-09-01,Dry,Dry,2006_Dry
2006,10,2.333333333333334,2006-10-01,Dry,Dry,2006_Dry
2006,11,9.466666666666667,2006-11-01,Dry,Dry,2006_Dry
2006,12,25.4,2006-12-01,Dry,Dry,2006_Dry
2007,1,10.066666666666666,2007-01-01,Dry,Dry,2006_Dry
2007,2,4.7333333333333325,2007-02-01,Dry,Dry,2006_Dry
2007,3,0.6000000000000001,2007-03-01,Dry,Dry,2006_Dry
2007,4,4.133333333333334,2007-04-01,Dry,Dry,2006_Dry
2007,5,22.46666666666667,2007-05-01,Dry,Dry,2007_Dry
2007,6,25.066666666666666,2007-06-01,Dry,Dry,
2007,7,73.4,2007-07-01,Wet,Dry,2007_Wet
2007,8,27.066666666666666,2007-08-01,Dry,Dry,2007_Dry
2007,9,25.96666666666667,2007-09-01,Dry,Dry,2007_Dry
2007,10,14.266666666666667,2007-10-01,Dry,Dry,2007_Dry
2007,11,0.5333333333333332,2007-11-01,Dry,Dry,2007_Dry
2007,12,10.666666666666666,2007-12-01,Dry,Dry,2007_Dry
2008,1,2.333333333333333,2008-01-01,Dry,Dry,2007_Dry
2008,2,70.06666666666666,2008-02-01,Wet,Dry,2007_Dry
2008,3,17.2,2008-03-01,Dry,Dry,2007_Dry
2008,4,25.466666666666665,2008-04-01,Dry,Dry,2007_Dry
2008,5,10.799999999999999,2008-05-01,Dry,Dry,2008_Dry
2008,6,48.4,2008-06-01,Wet,Dry,2008_Wet
2008,7,118.13333333333333,2008-07-01,Wet,Dry,2008_Wet
2008,8,9.0,2008-08-01,Dry,Dry,2008_Dry
2008,9,37.233333333333334,2008-09-01,Dry,Dry,2008_Dry
2008,10,22.799999999999997,2008-10-01,Dry,Dry,2008_Dry
2008,11,8.066666666666666,2008-11-01,Dry,Dry,2008_Dry
2008,12,6.133333333333333,2008-12-01,Dry,Dry,2008_Dry
2009,1,7.2666666666666675,2009-01-01,Dry,Dry,
2009,2,0.0,2009-02-01,Dry,Dry,
2009,3,0.9333333333333332,2009-03-01,Dry,Dry,
2009,4,2.8666666666666667,2009-04-01,Dry,Dry,
2009,5,49.86666666666667,2009-05-01,Wet,Dry,2009_Wet
2009,6,85.69999999999999,2009-06-01,Wet,Dry,2009_Wet
2009,7,106.93333333333332,2009-07-01,Wet,Dry,2009_Wet
2009,8,49.63333333333333,2009-08-01,Wet,Dry,2009_Wet
2009,9,32.833333333333336,2009-09-01,Dry,Dry,2009_Dry
2009,10,12.033333333333331,2009-10-01,Dry,Dry,2009_Dry
2009,11,13.266666666666666,2009-11-01,Dry,Dry,2009_Dry
2009,12,3.6666666666666665,2009-12-01,Dry,Dry,2009_Dry
2010,1,0.0,2010-01-01,Dry,Dry,2009_Dry
2010,2,0.0,2010-02-01,Dry,Dry,
2010,3,28.46666666666667,2010-03-01,Dry,Dry,
2010,4,17.0,2010-04-01,Dry,Dry,
2010,5,46.53333333333333,2010-05-01,Wet,Dry,2010_Wet
2010,6,19.6,2010-06-01,Dry,Dry,
2010,7,69.26666666666667,2010-07-01,Wet,Dry,2010_Wet
2010,8,55.366666666666674,2010-08-01,Wet,Dry,2010_Wet
2010,9,7.499999999999999,2010-09-01,Dry,Dry,2010_Dry
2010,10,0.6666666666666664,2010-10-01,Dry,Dry,2010_Dry
2010,11,0.4666666666666666,2010-11-01,Dry,Dry,2010_Dry
2010,12,15.8,2010-12-01,Dry,Dry,2010_Dry
2011,1,19.2,2011-01-01,Dry,Dry,2010_Dry
2011,2,40.2,2011-02-01,Wet,Dry,
2011,3,2.166666666666667,2011-03-01,Dry,Dry,
2011,4,12.066666666666666,2011-04-01,Dry,Dry,
2011,5,88.86666666666667,2011-05-01,Wet,Dry,2011_Wet
2011,6,54.13333333333333,2011-06-01,Wet,Dry,2011_Wet
2011,7,73.93333333333334,2011-07-01,Wet,Dry,2011_Wet
2011,8,74.6,2011-08-01,Wet,Dry,2011_Wet
2011,9,49.43333333333334,2011-09-01,Wet,Dry,2011_Wet
2011,10,38.266666666666666,2011-10-01,Dry,Dry,2011_Dry
2011,11,11.633333333333333,2011-11-01,Dry,Dry,2011_Dry
2011,12,10.266666666666666,2011-12-01,Dry,Dry,2011_Dry
2012,1,11.766666666666666,2012-01-01,Dry,Dry,2011_Dry
2012,2,4.0666666666666655,2012-02-01,Dry,Dry,2011_Dry
2012,3,0.0,2012-03-01,Dry,Dry,
2012,4,7.933333333333334,2012-04-01,Dry,Dry,
2012,5,16.133333333333333,2012-05-01,Dry,Dry,
2012,6,88.0,2012-06-01,Wet,Dry,2012_Wet
2012,7,30.333333333333332,2012-07-01,Dry,Dry,
2012,8,36.8,2012-08-01,Dry,Dry,
2012,9,44.43333333333333,2012-09-01,Wet,Dry,2012_Wet
2012,10,6.799999999999999,2012-10-01,Dry,Dry,2012_Dry
2012,11,47.3,2012-11-01,Wet,Dry,2012_Dry
2012,12,23.033333333333335,2012-12-01,Dry,Dry,2012_Dry
2013,1,2.133333333333333,2013-01-01,Dry,Dry,2012_Dry
2013,2,1.0666666666666669,2013-02-01,Dry,Dry,2012_Dry
2013,3,53.266666666666666,2013-03-01,Wet,Dry,
2013,4,12.999999999999998,2013-04-01,Dry,Dry,
2013,5,74.46666666666667,2013-05-01,Wet,Dry,2013_Wet
2013,6,4.666666666666666,2013-06-01,Dry,Dry,
2013,7,53.400000000000006,2013-07-01,Wet,Dry,2013_Wet
2013,8,74.53333333333333,2013-08-01,Wet,Dry,2013_Wet
2013,9,55.166666666666664,2013-09-01,Wet,Dry,2013_Wet
2013,10,16.933333333333334,2013-10-01,Dry,Dry,2013_Dry
2013,11,3.1333333333333333,2013-11-01,Dry,Dry,2013_Dry
2013,12,0.2666666666666666,2013-12-01,Dry,Dry,2013_Dry
2014,1,8.133333333333333,2014-01-01,Dry,Dry,2013_Dry
2014,2,6.6,2014-02-01,Dry,Dry,2013_Dry
2014,3,13.799999999999999,2014-03-01,Dry,Dry,
2014,4,39.4,2014-04-01,Dry,Dry,
2014,5,53.666666666666664,2014-05-01,Wet,Dry,2014_Wet
2014,6,34.666666666666664,2014-06-01,Dry,Dry,
2014,7,60.666666666666664,2014-07-01,Wet,Dry,2014_Wet
2014,8,29.133333333333333,2014-08-01,Dry,Dry,
2014,9,63.93333333333333,2014-09-01,Wet,Dry,2014_Wet
2014,10,9.366666666666667,2014-10-01,Dry,Dry,2014_Dry
2014,11,13.700000000000001,2014-11-01,Dry,Dry,2014_Dry
2014,12,0.0,2014-12-01,Dry,Dry,2014_Dry
2015,1,2.355555555555555,2015-01-01,Dry,Dry,2014_Dry
2015,2,9.911111111111111,2015-02-01,Dry,Dry,2014_Dry
2015,3,18.733333333333334,2015-03-01,Dry,Dry,
2015,4,18.933333333333334,2015-04-01,Dry,Dry,
2015,5,17.333333333333332,2015-05-01,Dry,Dry,
2015,6,37.9,2015-06-01,Dry,Dry,
2015,7,54.166666666666664,2015-07-01,Wet,Dry,2015_Wet
2015,8,69.95277777777778,2015-08-01,Wet,Dry,2015_Wet
2015,9,6.333333333333333,2015-09-01,Dry,Dry,2015_Dry
2015,10,1.8666666666666663,2015-10-01,Dry,Dry,2015_Dry
2015,11,12.266666666666666,2015-11-01,Dry,Dry,2015_Dry
2015,12,4.583333333333333,2015-12-01,Dry,Dry,2015_Dry
2016,1,22.099999999999998,2016-01-01,Dry,Dry,2015_Dry
2016,2,2.333333333333333,2016-02-01,Dry,Dry,
2016,3,21.46666666666667,2016-03-01,Dry,Dry,
2016,4,61.03333333333333,2016-04-01,Wet,Dry,
2016,5,43.2,2016-05-01,Wet,Dry,2016_Wet
2016,6,69.73333333333332,2016-06-01,Wet,Dry,2016_Wet
2016,7,72.86666666666666,2016-07-01,Wet,Dry,2016_Wet
2016,8,62.96666666666667,2016-08-01,Wet,Dry,2016_Wet
2016,9,20.7,2016-09-01,Dry,Dry,2016_Dry
2016,10,16.533333333333335,2016-10-01,Dry,Dry,2016_Dry
2016,11,5.266666666666667,2016-11-01,Dry,Dry,2016_Dry
2016,12,0.0,2016-12-01,Dry,Dry,2016_Dry
2017,1,81.39999999999999,2017-01-01,Wet,Dry,2016_Dry
2017,2,35.8,2017-02-01,Dry,Dry,2016_Dry
2017,3,8.433333333333334,2017-03-01,Dry,Dry,2016_Dry
2017,4,2.1333333333333333,2017-04-01,Dry,Dry,2016_Dry
2017,5,17.233333333333334,2017-05-01,Dry,Dry,2017_Dry
2017,6,14.999999999999998,2017-06-01,Dry,Dry,2017_Dry
